Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-OCT-2025|BABP|EQUITY|44458997354|53|117046900|27975314476|1725000|76|5125130920|106490200|4627607|3911345|24|33334246548|0|10441093277|0|88150800|17992400|0|35919701|0|96930400|10680086578
31-OCT-2025|BABY|EQUITY|2616226706|535|0|12619000|0|0|55749200|18514500|0|0|0|86882700|0|2496177906|0|1698100|122300|31000000|345700|0|0|2529344006
31-OCT-2025|BACA|EQUITY|19953024885|138|343500000|14267474618|0|12686999|1452711233|1230887713|187703034|1626000|37500|17496627097|0|0|1408100|1997266589|779000|27425200|528490|0|229460160|2256867539
31-OCT-2025|BAIK|EQUITY|1125002806|99|0|7600|0|0|224976706|0|0|0|0|224984306|0|0|0|0|18500|0|0|0|0|18500
31-OCT-2025|BAJA|EQUITY|1800000000|150|0|88000000|0|0|310574700|0|0|0|0|398574700|0|0|0|1404700|14100|0|6500|0|0|1425300
31-OCT-2025|BALI|EQUITY|3934592500|1230|38097002|2488594021|0|0|253865527|170659300|113945450|0|0|3065161300|0|191549900|0|67184200|2100|0|0|0|168625000|427361200
31-OCT-2025|BANK|EQUITY|14768499983|940|1435956400|8664411583|975900|0|235862241|529757600|55300721|300|0|10922264745|5584900|70112385|64999310|923397669|49225|106084263|3600926|0|151550683|1325379361
31-OCT-2025|BAPA|EQUITY|661784520|67|0|374379800|0|0|177944503|0|106035617|0|0|658359920|0|1032500|0|611800|38000|0|1737300|0|0|3419600
31-OCT-2025|BAPI|EQUITY|5591980103|21|38067999|6644109|1114534|55200520|1421088240|116281962|11848613|1068889|102500|1651417366|0|6939300|0|100|19400337|0|5000|0|0|26344737
31-OCT-2025|BATA|EQUITY|1300000000|61|0|488500|0|50000|144794970|0|0|0|0|145333470|0|0|0|64538900|7341600|0|3296500|0|0|75177000
31-OCT-2025|BATR|EQUITY|3025037353|111|0|360767600|0|0|2658839153|0|0|0|0|3019606753|0|0|0|5270900|159700|0|0|0|0|5430600
31-OCT-2025|BAUT|EQUITY|4800182969|40|0|752479400|0|0|1444781649|0|120|141000|0|2197402169|0|2600000000|0|900|2779900|0|0|0|0|2602780800
31-OCT-2025|BAYU|EQUITY|353220780|1345|607283|120984597|0|27384|35217772|21356800|11084|0|0|178204920|0|30672043|0|129495014|167441|1840000|763000|0|4250787|167188285
31-OCT-2025|BBCA|EQUITY|123275050000|8525|1935548485|232486185|324443900|33743600|7807190480|953470839|114187164|58553160|3109000|11462732813|627673452|1839718708|6371247358|2581272195|319956810|18671322947|1050765513|129791854|9399209470|40990958307
31-OCT-2025|BBHI|EQUITY|21730256442|1495|3244|17826578125|50000|62834300|1157576477|1509979|13169333|325|5121000|19066842783|0|2352492593|118400|4320402|3616480|2865000|1299430|0|81398789|2446111094
31-OCT-2025|BBKP|EQUITY|187887539870|68|21349000|3263051863|18028342|17594220|22712899262|50982800|435864464|3100819|871905035|27394775805|0|31999334869|66|213381683|166397887|179970905|42926733|0|996531579|33598543722
31-OCT-2025|BBLD|EQUITY|1645796054|895|45132885|1179138040|0|1283|89454659|1125300|33453|0|0|1314885620|0|4996895|0|249894997|70638214|333000|193004|0|3530300|329586410
31-OCT-2025|BBMD|EQUITY|4090090000|2090|0|100|0|60965400|194721000|0|0|0|0|255686500|0|0|0|500|63249300|0|43700|0|111020000|174313500
31-OCT-2025|BBNI|EQUITY|37297312916|4380|2606447115|120654098|167277126|6059900|2511914229|921536782|39023431|57775442|3218496|6433906619|156058836|631038504|1344646857|1061690145|4069232|3322561382|221599195|7065400|1729730022|8478459573
31-OCT-2025|BBRI|EQUITY|151559001604|3980|4590680382|563274565|600647810|1086636125|10756172262|1996895789|64116483|320371780|5504089023|25482884219|1111178813|1896833860|8524466086|4925916986|60050071|18056321260|1157936308|173679102|9542012467|45448394953
31-OCT-2025|BBRM|EQUITY|8479490328|86|0|6643952984|0|0|331090327|0|258774|66|0|6975302151|0|1114168300|0|295458085|9898331|0|81728999|0|2933333|1504187048
31-OCT-2025|BBSI|EQUITY|3674723301|3990|0|3274042515|0|0|207673928|0|146|2|0|3481716591|0|168135751|0|79335|200|0|12431|0|0|168227717
31-OCT-2025|BBSS|EQUITY|4800016020|356|0|796862800|0|0|502999420|0|0|800|0|1299863020|0|0|0|138000|10000|0|5000|0|0|153000
31-OCT-2025|BBTN|EQUITY|14034444413|1225|1496414724|82296601|157117786|9475889|1776995280|589196334|64679376|26975195|1261300|4204412485|5063642|58589295|156699031|85970425|2847872|708194598|128043068|55564500|208292149|1409264580
31-OCT-2025|BBYB|EQUITY|13350482346|388|50024317|6215521349|239768|0|2963251981|477606459|69198589|5757049|4056008|9785655520|0|1733480427|65432591|205783597|317621370|223956527|109097186|0|747208718|3402580416
31-OCT-2025|BCAP|EQUITY|42618850927|54|0|22713158520|49201800|0|5466612776|36800600|302606|0|19607900|28285684202|0|6383552424|0|191065200|15361600|314200|2810524120|0|4932349181|14333166725
31-OCT-2025|BCIC|EQUITY|18109922009|148|0|280774450|0|7192|229863772|205|1825134|99|39|512470891|0|5719946791|0|13573494|12993|0|44807|0|20805|5733598890
31-OCT-2025|BCIP|EQUITY|1429915525|112|18000000|705957920|44057000|0|443218605|137122310|56836000|0|90|1405191925|0|128600|0|15992600|7444000|0|1158400|0|0|24723600
31-OCT-2025|BDKR|EQUITY|4725101522|172|0|1306228000|0|0|3374554122|0|0|0|495400|4681277522|0|0|0|28148900|585700|0|15089400|0|0|43824000
31-OCT-2025|BDMN|EQUITY|9773552870|2570|8234941|188450112|4823410|717|365465811|8947712|1405716|1216771|103700|578648890|0|1615302|8985796|9125271421|1150506|26252003|17200440|0|10982214|9191457682
31-OCT-2025|BEBS|EQUITY|45000000000|5|0|19726560290|0|0|21343763210|0|480|2500|0|41070326480|0|795525510|0|2530698065|2520500|425000|580628245|0|19876200|3929673520
